Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,CP_CEFR1,CP_CEFR2,CP_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3,pred_1,pred_2,pred_3
"Tuning a timpani by turning every tension rod by itself can be very hard , so some timpani makers invented different ways to change the drum 's pitch more quickly .",4,Changing the sound of a big drum is difficult. People have made it easier.,Changing a drum's sound can be hard. Some people have found an easier way to do it.,"Changing the pitch of a timpani can be difficult . To make it easier , some people have found new ways to do it .",0.42074236,0.576705,0.5276849,0.112199955,0.20851272,0.34595233,0.4924177527427673,0.5160346627235413,0.7514569759368896,0.5861961841583252,0.8409614562988281,0.8479076623916626,0.0,0.0,0.0,0.5384408235549927,0.9181787967681884,0.8422203063964844,2.662437081336975,2.705079674720764,2.2070616483688354,1,1,1,3,3,3
"The following table is a list of MPs elected on 5 May 2005 , ordered by constituency .",4,These are the politicians elected in 2005.,"Here is a list of the MPs who were elected in 2005, sorted by region.",Here is a list of MPs elected in 2005 .,0.6500948,0.6743001,0.83285606,0.19307125,0.49634603,0.46278644,0.6393203735351562,0.8613504767417908,0.8636320233345032,0.94905424118042,0.2156849056482315,0.9771804809570312,0.0,0.0,0.0,0.3683551549911499,0.9526110887527466,0.7936034798622131,0.663245677947998,0.3792784214019775,1.9691333770751955,1,1,1,3,3,3
"There are two principal workarounds to this problem , which substitute digraphs for the accented letters .",4,You have two ways to solve this problem. You can use special letters or no accents.,There are two ways to solve this problem . You can use special symbols or letters without accents.,We have two solutions that replace letters with special combinations of letters.,0.48058963,0.5248447,0.52636474,0.32373738,0.46812165,0.28059927,0.7437632083892822,0.7310053706169128,0.4680261313915252,0.7420611381530762,0.2994549870491028,0.7511808276176453,0.0,0.0,0.0,0.7273241877555847,0.8025395274162292,0.0337605215609073,2.3129892349243164,2.170100450515747,1.0921189785003662,1,1,1,3,3,3
Oral sex is genital stimulation by the mouth .,4,You shouldn't kiss or lick someone's private parts.,You touch someone’s private parts with your mouth.,You can stimulate your partner's genitals with your mouth.,0.16826248,0.29807565,0.36255488,0.17499027,0.33353025,0.3941692,0.3748309910297394,0.5336848497390747,0.7495694160461426,0.0199220590293407,0.8090418577194214,0.6032660007476807,0.0,0.0,0.0,-0.025461096316576,0.2397147864103317,0.4501291513442993,2.1928722858428955,1.903149366378784,0.2696641683578491,1,1,1,3,2,3
"In computing , at least internally , metric time gained widespread use for ease of computation .",4,Computers have a special clock to help them calculate.,Computers use metric time to make calculations easier.,Computers now use a system of time that is easy to calculate.,0.17104083,0.38884482,0.3149601,-0.100285806,0.08057063,0.029904919,0.5814564228057861,0.8189762830734253,0.7244241833686829,0.1758965700864792,0.9375506639480592,0.8950251340866089,0.0,0.0,0.0,0.3000361025333404,0.3438904285430908,0.5505272150039673,3.808180302381516,1.97505347430706,2.888851329684257,1,1,1,3,3,3
"In order for an officer to seize an item , the officer must have probable cause to believe the item is evidence of a crime or is contraband .",4,Police officers need a good reason to take something.,An officer can only take things if they think they might be useful or are not allowed.,An officer can only take something if they think it might be important to a crime case.,0.4030298,0.2913827,0.40616435,0.11047731,0.16421087,0.23538588,0.51718670129776,0.5892261266708374,0.6466855406761169,0.9003674387931824,0.0624350905418396,0.6452541351318359,0.0,0.0,0.0,0.2932521998882293,0.6156679391860962,0.6127768754959106,3.31925630569458,2.752798080444336,3.01129412651062,1,1,1,2,3,3
As the price of scrap metal has increased plaques have been the target of metal thieves wishing to resell the metal for cash .,4,Some people steal metal signs and sell them.,People steal plaques because they are made of valuable metal.,"Because scrap metal is expensive, people steal plaques to sell them for money.",0.4059606,0.3960924,0.6033207,0.16331418,0.17646353,0.4368807,0.6247984170913696,0.7562193870544434,0.8037469387054443,0.9008657932281494,0.1991466730833053,0.9224887490272522,0.0,0.0,0.0,0.0543253310024738,0.2174904495477676,0.908477246761322,3.1541061997413635,2.3878620266914368,1.560244858264923,1,1,1,2,3,3
The cause of the vibrations during the first stage of the flight was well known .,4,People knew why the plane was shaking.,People knew why the plane was shaking during the first part of the flight.,It was already known why the plane vibrated at first.,0.4090637,0.5892125,0.6131019,0.24604501,0.4755541,0.48445028,0.5673254132270813,0.6830025911331177,0.7738165855407715,0.8318256139755249,0.8351686000823975,0.8410377502441406,0.0,0.0,0.0,0.3181535005569458,0.8120476007461548,0.5757936835289001,1.0539004802703855,0.8099410533905029,0.756385087966919,1,1,1,2,3,3
"The individual mineral grains in schist , drawn out into flaky scales by heat and pressure , can be seen by the naked eye .",4,Schist is a rock made from small bits of minerals.,You can see tiny things in schist if you look closely.,You can see the individual grains in schist by looking closely.,0.1843984,0.39275762,0.57749104,-0.019458378,0.103794046,0.20757607,0.7688783407211304,0.7224027514457703,0.8488159775733948,0.821815013885498,0.4049612283706665,0.2578985691070556,0.0,0.0,0.0,0.0279832892119884,0.4901843965053558,0.4827601015567779,3.0063427686691284,3.1933192014694214,1.1257072687149048,1,1,1,3,3,4
"Individual rolls of 135 film are enclosed in single-spool , light - tight , metal cassettes to allow cameras to be loaded in daylight .",4,We keep film in special boxes to protect it. We can use it during the day.,Film is put in special boxes to keep it safe when using cameras in daylight.,Film is packaged in small metal boxes to make it easy to load cameras during the day.,0.40772617,0.37482113,0.57914054,0.071689315,0.058478773,0.17767681,0.3607190251350403,0.5374252796173096,0.5961746573448181,0.7070383429527283,0.7124872803688049,0.889199435710907,0.0,0.0,0.0,0.5184649229049683,0.4763785004615783,0.6950518488883972,2.335593104362488,2.320147633552552,0.1327917575836181,1,1,1,3,3,3
These incidents led to reforms in the packaging of over- the -counter medications and to federal anti-tampering laws .,4,Medicines are now packaged better. We have new rules to keep them safe.,Medicines are now packaged differently and there are new rules to keep them safe.,Changes were made to the way medicines are packaged and new laws were created to prevent tampering.,0.2837488,0.27839446,0.4713826,0.10333845,0.1362624,0.30204064,0.6059725284576416,0.6436890363693237,0.7900997400283813,0.7951979041099548,0.881475031375885,0.963654100894928,0.0,0.0,0.0,0.4080060720443725,0.4227275848388672,0.6808335781097412,2.942882537841797,2.3332433700561523,1.4541528224945068,1,1,1,3,3,3
"In the center is a machete and hoe , representing the revolution through which the nation gained independence and the importance of agricultural workers .",4,There is a machete and a hoe in the middle . Farmers are important.,"In the middle, you see a machete and a hoe. They show how people fought for their country's freedom and worked on farms.","In the center, there is a machete and a hoe . These represent the country's fight for freedom and the farmers who helped the country become independent.",0.6119568,0.5438222,0.6583761,0.39784405,0.46947572,0.6552397,0.6803450584411621,0.6663573980331421,0.8162570595741272,0.9171975255012512,0.9344132542610168,0.3584766983985901,0.0,0.0,0.0,0.474818080663681,1.0300270318984983,0.8099883794784546,3.0967475175857544,2.9211775064468384,2.3521058559417725,1,1,1,3,4,4
There is a large variety of colleges in the SUNY system with some overlap in specialties between sites .,4,Some SUNY colleges have the same subjects.,"There are many different colleges in the SUNY system, with similar subjects.","There are many different colleges in the SUNY system, some with similar specialities.",0.5051324,0.72827333,0.7504435,0.23956124,0.5145218,0.59128386,0.832794725894928,0.8884101510047913,0.9124935865402222,0.1060810759663581,0.8692865967750549,0.9523680210113524,0.0,0.0,0.0,0.4704358279705047,0.811729907989502,0.8481957912445068,2.898628115653992,0.7311577200889587,-0.2610756456851959,1,1,1,2,3,3
"Dimensional lumber is lumber that is cut to standardized width and depth , specified in inches .",4,Dimensional lumber is pre-cut wood.,Standard lumber is cut to standard sizes.,Dimensional lumber is cut to standard sizes in inches.,0.6515155,0.5320923,0.67056733,0.18988419,0.14947401,0.37194648,0.797511100769043,0.6536775231361389,0.8742315769195557,0.1645780354738235,0.1629571467638015,0.8038363456726074,0.0,0.0,0.0,0.4270914793014526,0.755379319190979,0.7759294509887695,1.3319685459136963,1.921520709991455,0.8182101249694824,1,1,1,4,3,4
"All Group 11 elements are relatively inert , corrosion - resistant metals .",4,Group 11 elements are strong metals.,Group 11 elements are not very reactive and don’t rust easily.,Group 11 elements are not very reactive and don't corrode easily.,0.6144086,0.3706041,0.3989185,0.18111466,0.19826144,0.22729407,0.8025029301643372,0.7599796652793884,0.7623543739318848,0.062422402203083,0.5991044044494629,0.8092415928840637,0.0,0.0,0.0,-0.0437251664698123,0.1714200228452682,0.1592496782541275,2.481943368911743,0.7380602359771729,0.6119160652160645,1,1,1,2,4,4
"Nausea is a non-specific symptom , which means that it has many possible causes .",4,You might feel sick.,Some people feel sick to their stomach because of many things.,Nausea can be caused by many things.,0.22988132,0.19148682,0.65693706,-0.021453736,0.08902217,0.39207622,0.409757912158966,0.6508238911628723,0.88357013463974,0.7750463485717773,0.4288674592971802,0.9516595602035522,0.0,0.0,0.0,0.0495088435709476,0.4574584364891052,0.7839468717575073,1.7488579750061035,1.504016399383545,1.549534797668457,1,1,1,1,3,3
Whitbourne has many of the facilities of a small town that has traditionally been a regional service center .,4,Whitbourne has shops and services.,Whitbourne is a small town with shops and services.,Whitbourne has the services you would expect from a small town.,0.58744764,0.65454286,0.6200116,0.19367824,0.3611356,0.44536656,0.7203991413116455,0.8416326642036438,0.8219878077507019,0.1167316436767578,0.540833055973053,0.8289777040481567,0.0,0.0,0.0,0.1131733879446983,0.613448977470398,0.5713996887207031,3.250197172164917,3.088529348373413,2.1542410850524902,1,1,1,2,2,3
"Although the need for a better airport was acknowledged in 37 studies conducted between 1926 and 1938 , there was a statutory prohibition against federal development of airports .",4,"People thought we needed a new airport, but the government couldn’t make one.","Many people thought we needed a new airport between 1926 and 1938, but the government couldn’t build one.","Between 1926 and 1938, many people thought we needed a better airport, but the government wasn't allowed to build one.",0.347713,0.4712747,0.52221847,0.15901184,0.35777947,0.3803011,0.5326095223426819,0.6921597123146057,0.751764178276062,0.2720675468444824,0.2999379336833954,0.8693174123764038,0.0,0.0,0.0,0.6760658025741577,1.0193986892700195,1.0880203247070312,2.875479958951473,3.294427178800106,2.6663084253668785,1,1,1,2,3,3
"The mons pubis is the soft mound of fatty tissue at the front of the vulva , in the pubic region covering the pubic bone .",4,This is a woman's womb.,"Under your tummy, you have some fatty tissue covered with hair.",This is a soft area at the front of the vulva where hair grows.,0.24003923,0.3227482,0.5625709,-0.16036695,0.042624492,0.23665504,0.3012600541114807,0.2922225594520569,0.6160693764686584,0.0015730113955214,0.023514412343502,0.0828670933842659,0.0,0.0,0.0,-0.1232674568891525,0.2510610520839691,0.5025430917739868,2.418374538421631,1.5892903804779053,1.7119174003601074,1,1,1,2,3,3
Virenque was criticized by the media and satirists for his denial in the face of increasing evidence and his pretence of having been doped without his knowledge .,4,Virenque was criticized for cheating.,"Some people criticised Virenque because he said he didn't take drugs, but they had evidence that he did.",People were angry with Virenque because he denied using drugs even though there was proof he had.,0.7698668,0.36086008,0.37692276,0.22093022,0.22811542,0.24464178,0.6613108515739441,0.6899641752243042,0.6438049077987671,0.5563830137252808,0.6812117099761963,0.8901873826980591,0.0,0.0,0.0,0.2991704642772674,0.5971924066543579,0.7489861249923706,2.793510288000107,2.11373171210289,2.658876031637192,1,1,1,3,3,3
This phrase is British in origin and derives from sports that use goalposts .,4,This word comes from football.,This phrase is used in sports like football and rugby.,This phrase comes from sports like football.,0.6372378,0.48641092,0.66535836,0.26546094,0.2457012,0.34328774,0.6130592226982117,0.7693204283714294,0.7366589903831482,0.2653873562812805,0.0714669972658157,0.3966441452503204,0.0,0.0,0.0,0.5107768177986145,0.5886412858963013,0.568389356136322,2.044043779373169,1.4659881591796875,1.7447593212127686,1,1,1,2,2,2
The melodic and harmonic versions of the scale are written in with accidentals as necessary .,4,Here you can find the musical scale.,The melodic and harmonic versions of the scale show what you need to change.,The melodic and harmonic versions of the scale use extra notes to show when to change the pitch.,0.28645712,0.54145426,0.49008387,0.080597155,0.36787334,0.42655268,0.5336707830429077,0.6806676387786865,0.6910325884819031,0.577606201171875,0.119901418685913,0.0600372664630413,0.0,0.0,0.0,-0.3297164440155029,0.137945219874382,0.3565817475318908,2.467254638671875,0.2770161628723144,0.4289824962615967,1,1,1,2,4,4
"Further anatomical study led him to the conclusion that 'individual Africans differ as much , or even more , from other Africans as from Europeans ' .",4,He looked at the body more closely and saw that people from Africa are not the same.,"He found that people from Africa were not all the same, just like people from Europe.",He found out that people from Africa can look very different from each other.,0.34816048,0.41348094,0.3907876,0.088702045,0.11948031,0.109111235,0.7471433877944946,0.7588575482368469,0.7413381338119507,0.8986941576004028,0.9596229195594788,0.8797270059585571,0.0,0.0,0.0,0.7966414093971252,0.9942021369934082,0.8693105578422546,2.291931986808777,2.809950470924377,3.005958914756775,1,1,1,3,3,3
